time,temp_air,pressure,ghi,precipitation,wind_speed,direction
2022-03-08 16:00:00,280.6144500732422,100183.4375,244.40108333333364,0.0,3.9850135398659656,-36.11821544480975
2022-03-08 17:00:00,279.14710693359376,100236.0375,96.31636111111084,0.0,3.7794387000084413,-37.49146059082277
2022-03-08 18:00:00,277.57129821777346,100263.0125,5.076583333333474,0.0,3.5929971343999574,-43.73955509277772
2022-03-08 19:00:00,277.51939697265624,100218.7,0.0,0.0,3.38232313087686,-58.77047229773433
2022-03-08 20:00:00,276.50316162109374,100231.25,0.0,0.0,3.2655329277132097,-57.81627151694278
2022-03-08 21:00:00,275.6783935546875,100270.825,0.0,0.0,3.1691225856488345,-58.254808104668996
2022-03-08 22:00:00,275.00274658203125,100310.975,0.0,0.0,3.073431280424168,-59.07927180053616
2022-03-08 23:00:00,274.43764343261716,100341.15,0.0,0.0,3.0527290113124965,-57.17250775603512
2022-03-09 00:00:00,273.9965881347656,100393.8625,0.0,0.0,3.0407429563025605,-58.90194617546453
2022-03-09 01:00:00,273.5765075683594,100399.9625,0.0,0.0,2.928496957196673,-63.93868752946841
2022-03-09 02:00:00,273.1779724121094,100399.95,0.0,0.0,2.887934149120419,-66.07502316005596
2022-03-09 03:00:00,272.81787109375,100348.1125,0.0,0.0,2.833131928172588,-67.23689888062157
2022-03-09 04:00:00,272.4913604736328,100318.7875,0.0,0.0,2.765046046429341,-68.14509035018071
2022-03-09 05:00:00,272.1870178222656,100332.9375,0.0,0.0,2.6650404779004804,-68.23986800813265
2022-03-09 06:00:00,271.84716796875,100350.7,0.0,0.0,2.5799078637733466,-67.65364080593778
2022-03-09 07:00:00,272.6220245361328,100396.4625,38.625388888888885,0.0,2.4302716581645405,-68.86073910534594
2022-03-09 08:00:00,275.70692443847656,100422.85,175.75444444444446,4.276632239452738e-07,2.14504227614016,-60.410643829064895
2022-03-09 09:00:00,278.8263854980469,100459.875,327.093,4.276632239452738e-07,2.348727224312158,-57.43628219030796
2022-03-09 10:00:00,280.98442993164065,100457.1125,455.3761666666665,4.351138045421976e-07,2.4863770466251975,-59.39398511601382
2022-03-09 11:00:00,282.7349151611328,100456.675,543.4939999999999,4.351138045421976e-07,2.604129335748806,-63.279884492172016
2022-03-09 12:00:00,284.077880859375,100417.9,581.8882777777776,4.351138045421976e-07,2.566889626005049,-70.54574275372948
2022-03-09 13:00:00,285.0060546875,100377.9375,567.1786111111114,4.351138045421976e-07,2.437494658648083,-78.65111233480818
2022-03-09 14:00:00,285.4666015625,100345.9125,501.0140000000002,4.351138045421976e-07,2.1539415013491148,-81.36761596633019
2022-03-09 15:00:00,285.4759033203125,100344.4875,390.70933333333323,1.299545999700058e-06,1.814609607587076,-76.20145694212448
2022-03-09 16:00:00,284.8098175048828,100369.0375,248.8874722222222,1.299545999700058e-06,1.520526713539841,-43.61948530517515
2022-03-09 17:00:00,282.7547546386719,100400.6,99.86791666666659,1.2904687878290133e-06,2.503323828949281,-32.47540298551087
